BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,proportion_parking,proportion_electricity,proportion_gaz,proportion_steam,SiteEnergyUse(kBtu),SiteEUI(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity,Other,Distribution Center,Parking,Hotel,Restaurant,Supermarket/Grocery Store,Medical Office,Non-Refrigerated Warehouse,K-12 School,Retail Store,Worship Facility,Office,grouped_usetypes
NonResidential,Senior Care Community,MAGNOLIA / QUEEN ANNE,1970,1.0,2,46539,0.0,0.427136,0.572864,0.0,5400049.5,116.0,180.38,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Residence Hall,DOWNTOWN,1909,1.0,4,29796,0.0,0.378734,0.621266,0.0,2233262.0,75.0,79.58,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Retail Store,DOWNTOWN,1920,1.0,2,26400,0.0,0.773857,0.226143,0.0,983595.875,45.5,17.12,0.65,0.0,0.0,0.1056060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.5465151515151515,0.0,0.2727272727272727,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1918,1.0,3,38148,0.0,0.999999,0.0,0.0,1262255.75,25.10000038,8.8,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32754010695187163,0.0,0.9922669602600398,0.0
NonResidential,Mixed Use Property,LAKE UNION,1928,1.0,2,28800,0.0,0.545594,0.454406,0.0,456953.0,15.89999962,12.77,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,1955,1.0,5,31945,0.0,1.0,0.0,0.0,1806468.0,56.5,12.59,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1985,1.0,5,85963,0.384526,1.0,0.0,0.0,4480961.0,84.69999695,31.24,0.36,0.0,0.0,0.38452590067819875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154740993218012,0.0
NonResidential,Retail Store,DOWNTOWN,1900,1.0,4,34680,0.0,0.662414,0.337587,0.0,1169948.875,33.70000076,26.38,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NonResidential,Worship Facility,DOWNTOWN,1968,1.0,3,75058,0.459778,0.189197,0.810803,0.0,5587347.0,74.40000153,247.97,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Retail Store,DOWNTOWN,1915,1.0,1,36504,0.0,0.936939,0.06306,0.0,2100982.75,129.6999969,20.76,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4437869822485207,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1907,1.0,6,35200,0.0,1.0,0.0,0.0,2998208.25,85.19999695,20.9,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1907,1.0,5,35840,0.0,0.470018,0.529983,0.0,1538750.625,42.90000153,48.35,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Other,DOWNTOWN,1941,1.0,2,25920,0.0,1.0,0.0,0.0,1333432.125,57.40000153,9.3,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962191358024691
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1928,1.0,4,30525,0.0,0.735693,0.0,0.264307,2883139.0,132.8000031,73.61,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19996723996723997,0.0,0.5113513513513513,0.0
NonResidential,Other,EAST,1964,1.0,4,49243,0.0,0.89198,0.10802,0.0,8476183.0,162.1000061,101.34,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0617549702495785
NonResidential,Other,EAST,1912,0.0,3,20411,0.0,0.384687,0.615313,0.0,2014475.875,98.69999695,71.23,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Medical Office,EAST,1962,1.0,2,30855,0.333333,0.521858,0.478142,0.0,2946756.25,136.6000061,85.55,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.699108734402852,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,EAST,1910,1.0,3,73549,0.0,0.327889,0.672111,0.0,2828950.5,38.5,107.45,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339555942296972,0.5660444057703028,0.0
NonResidential,Other,EAST,1988,1.0,5,45780,0.249017,0.4897,0.005101,0.505199,10834087.0,236.6999969,462.4,10.1,0.0,0.0,0.0982961992136304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Medical Office,EAST,1963,0.0,3,39115,0.0,0.802697,0.197303,0.0,3735308.5,74.69999695,60.04,1.53,0.0,0.0,0.0,0.0,0.0,0.0,1.278281989006775,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Other,EAST,1916,1.0,3,38038,0.0,0.384039,0.0,0.615961,1107290.625,29.5,55.61,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03112676796887323,0.9548872180451128
NonResidential,Worship Facility,EAST,1962,1.0,3,37796,0.0,0.358412,0.082169,0.559419,2465983.5,46.5,123.41,3.27,0.0,0.0,0.46565774155995343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4022647899248597,0.0,0.0
Nonresidential COS,Small- and Mid-Sized Office,Ballard,1993,1.0,1,27744,0.0,1.0,0.0,0.0,5355753.0,193.0,37.34,1.35,0.21842560553633217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624855824682814,0.11908881199538639
NonResidential,Warehouse,BALLARD,1960,1.0,1,36444,0.0,0.999999,0.0,0.0,161311.0938,4.400000095,1.12,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,BALLARD,1950,1.0,1,27553,0.0,0.442332,0.557668,0.0,966677.125,35.09999847,31.61,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Distribution Center,BALLARD,1951,3.0,1,57310,0.0,0.548284,0.451716,0.0,1253745.5,21.89999962,34.87,0.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Mixed Use Property,LAKE UNION,1920,1.0,2,25920,0.0,0.78793,0.21207,0.0,989079.5,38.20000076,16.57,0.64,0.0,0.0,0.0,0.0,0.13923611111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.3900077160493827,0.27067901234567904
NonResidential,Restaurant,LAKE UNION,1919,1.0,3,40686,0.0,0.399811,0.600188,0.0,2106073.5,51.79999924,73.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Retail Store,LAKE UNION,1964,1.0,2,45271,0.0,0.449083,0.550916,0.0,2553763.5,56.40000153,82.72,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1920,1.0,3,28380,0.429175,0.586143,0.413857,0.0,1372213.375,48.40000153,35.77,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Large Office,LAKE UNION,2009,1.0,5,508160,0.0,0.774431,0.225568,0.0,28053172.0,82.09999847,487.53,0.96,0.0,0.0,0.3205565176322418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649106580604534,0.02331155541561713
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1926,1.0,3,26176,0.0,0.431822,0.568177,0.0,966907.375,40.70000076,32.09,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065556234718827,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1926,1.0,1,37740,0.0,0.937101,0.062899,0.0,7442314.5,198.6000061,73.48,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931372549019608,0.0
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1961,1.0,1,26000,0.0,0.602502,0.0,0.397498,5277482.5,105.9000015,184.09,7.08,1.9171923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,2009,1.0,3,23241,0.0,0.545797,0.454202,0.0,739210.5,31.79999924,20.64,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1962,1.0,1,155795,0.0,0.837353,0.162647,0.0,17673018.0,113.4000015,255.83,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,2002,1.0,1,21018,0.0,0.900189,0.0,0.09981,1761137.5,83.80000305,24.62,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1998,1.0,1,30533,0.0,0.44569,0.55431,0.0,5903015.0,206.1999969,192.12,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9377067435234009
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1961,1.0,2,33971,0.0,0.509019,0.490981,0.0,17686444.0,353.7000122,523.95,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4718436313326073
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1992,1.0,2,40600,0.0,0.607323,0.150688,0.055481,2485521.0,56.40000153,41.06,1.01,0.812807881773399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1999,1.0,4,38038,0.0,1.0,0.0,0.0,2003807.75,52.70000076,13.97,0.37,0.0,0.0,0.5152741994847257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,2007,1.0,4,64596,0.380767,0.483112,0.516887,0.0,2524228.25,60.70000076,77.8,1.2,0.0,0.0,0.3305158214130906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438633971143725,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1928,1.0,3,41466,0.146192,0.599176,0.400824,0.0,9190442.0,227.5,234.03,5.64,0.0,0.0,0.030145179182945063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538079390343897,0.12058071673178025
NonResidential,Large Office,LAKE UNION,2013,1.0,6,130710,0.771173,0.898732,0.101267,0.0,7429423.0,56.79999924,86.51,0.66,0.0,0.0,0.6805906204575013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222553744931528,0.041588248795042464
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1926,1.0,4,35780,0.0,1.0,0.0,0.0,1912760.75,62.59999847,13.33,0.37,0.0,0.0,0.14603130240357742,0.0,0.0,0.0,0.0,0.0,0.0,0.2295695919508105,0.0,0.6243991056456121,0.0
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1964,1.0,4,25132,0.290785,1.0,0.0,0.0,564754.1875,55.59999847,3.94,0.16,0.0,0.0,0.31831927423205475,0.0,0.08335985993951933,0.0,0.0,0.0,0.0,0.0,0.0,0.32074645869807417,0.0
Nonresidential COS,Other,DOWNTOWN,1966,1.0,1,49680,0.0,0.460545,0.0,0.501894,2844685.0,57.29999924,119.34,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nonresidential COS,Other,DOWNTOWN,1962,1.0,1,36314,0.0,0.605863,0.213649,0.111659,1832808.75,50.5,44.33,1.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Other,DOWNTOWN,1916,1.0,2,25920,0.0,1.0,0.0,0.0,1257774.625,62.09999847,8.77,0.34,0.0,0.0,0.0,0.0,0.16701388888888888,0.0,0.0,0.0,0.0,0.1554398148148148,0.0,0.0,0.458641975308642
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1919,1.0,4,47686,0.0,0.566681,0.0,0.433319,2071670.25,60.90000153,77.48,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17824938136979407,0.0,0.5347481441093822,0.0
Campus,Mixed Use Property,DOWNTOWN,1900,1.0,2,49280,0.0,0.759318,0.240682,0.0,5437110.5,110.3000031,98.28,1.99,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.31684253246753247,0.0,0.0,0.1663758116883117
Campus,Low-Rise Multifamily,DOWNTOWN,1942,1.0,4,45500,0.0,1.0,0.0,0.0,3778355.0,85.19999695,26.34,0.58,0.0,0.0,0.0,0.0,0.08061538461538462,0.0,0.0,0.0,0.0,0.22978021978021979,0.0,0.0,0.4982197802197802
Campus,Restaurant,DOWNTOWN,1912,1.0,2,25380,0.0,0.463994,0.536006,0.0,6901554.0,271.8999939,218.79,8.62,0.0,0.0,0.0,0.0,0.6743104806934594,0.0,0.0,0.0,0.0,0.0,0.0,0.07249802994483845,0.2531914893617021
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1915,1.0,6,40715,0.0,0.807047,0.192953,0.0,2827772.75,69.5,44.89,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874370625076753,0.0,0.3993614147120226,0.0,0.5132015227803021,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1990,1.0,4,82065,0.424054,1.0,0.0,0.0,1717130.875,41.29999924,11.97,0.15,0.0,0.0,0.439115335404862,0.0,0.0,0.0,0.0,0.0,0.0,0.16992627795040516,0.0,0.33624565892889785,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1910,1.0,4,36160,0.0,1.0,0.0,0.0,1862176.875,51.5,12.98,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1918,1.0,1,34617,0.0,0.546273,0.453727,0.0,5136604.5,148.3999939,143.34,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1679232746916255,0.34769044111274805
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1909,1.0,5,66900,0.0,0.963739,0.036261,0.0,1634178.25,24.0,14.13,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0171599402092675,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1910,1.0,3,29340,0.0,0.388736,0.611264,0.0,2160420.0,79.59999847,75.99,2.59,0.0,0.0,0.0,0.0,0.09665985003408316,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.3950920245398773
NonResidential,Other,DOWNTOWN,1930,0.0,2,22710,0.0,0.999998,0.0,0.0,287763.5,12.69999981,2.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,2000,1.0,3,50499,0.268124,0.999245,0.000754,0.0,3205182.5,86.69999695,22.46,0.44,0.0,0.0,0.2681241212697281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7318758787302719,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1964,1.0,5,54465,0.176352,0.902968,0.097032,0.0,3600571.25,62.09999847,41.22,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0643899752134398,0.0
NonResidential,K-12 School,EAST,1930,1.0,2,45960,0.0,0.200285,0.799715,0.0,4167253.75,90.69999695,182.81,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1959,1.0,2,21128,0.0,1.0,0.0,0.0,436604.0938,20.70000076,3.04,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Mixed Use Property,LAKE UNION,2008,1.0,4,274442,0.0,0.62967,0.37033,0.0,9155568.0,54.20000076,220.26,0.8,0.0,0.0,0.38441273565999373,0.3963059590004445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21189176583759045
NonResidential,Small- and Mid-Sized Office,LAKE UNION,2013,1.0,3,51552,0.0,1.0,0.0,0.0,1539066.375,28.10000038,10.73,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0503957169459963,0.01260862818125388
NonResidential,Hotel,LAKE UNION,1959,1.0,4,38520,0.0,0.569535,0.430465,0.0,2804534.0,72.80000305,75.25,1.95,0.0,0.0,0.0,0.9994807892004154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Hotel,LAKE UNION,1961,1.0,3,29186,0.145823,0.395803,0.604198,0.0,867184.375,45.59999847,30.22,1.04,0.0,0.0,0.0,0.6509970533817584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Worship Facility,LAKE UNION,1960,1.0,1,27338,0.0,1.0,0.0,0.0,581289.0,21.29999924,4.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Other,EAST,1999,1.0,2,85750,0.765481,0.327247,0.672753,0.0,2045592.0,102.3000031,77.76,0.91,0.0,0.0,0.7580174927113703,0.0,0.0,0.0,0.0,0.0,0.23323615160349853,0.0,0.0,0.0,0.0
NonResidential,Laboratory,MAGNOLIA / QUEEN ANNE,1962,1.0,2,34416,0.0,0.3891,0.6109,0.0,12015936.0,349.1000061,422.45,12.27,0.0,0.0,0.05811250581125058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40001743375174337,0.5999825662482566
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1930,1.0,3,45864,0.0,0.185419,0.814581,0.0,2590622.0,56.5,115.43,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,K-12 School,NORTHWEST,1999,1.0,2,49252,0.0,0.4988,0.5012,0.0,3485865.5,57.09999847,104.91,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2405384552911556,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1987,1.0,3,33176,0.0,0.604679,0.395321,0.0,1426279.5,43.0,35.96,1.08,0.0,0.0,0.452134072823728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Retail Store,LAKE UNION,1993,1.0,3,25194,0.149401,0.505673,0.494327,0.0,1878742.875,87.69999695,55.95,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.3192823688179725,0.0,0.0,0.42672858617131065,0.0,0.10458839406207827,0.0
NonResidential,Worship Facility,GREATER DUWAMISH,1977,1.0,1,21948,0.0,0.999999,0.0,0.0,326001.1875,14.89999962,2.27,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Other,EAST,1927,1.0,3,31191,0.0,0.531556,0.468444,0.0,5876439.0,188.3999939,167.98,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Other,NORTH,1947,1.0,1,37377,0.0,0.354769,0.645231,0.0,3040978.0,85.40000153,111.73,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09278433261096396,0.0,0.022473713781202345,0.8374936458249725
NonResidential,Warehouse,GREATER DUWAMISH,1977,1.0,1,29380,0.0,1.0,0.0,0.0,856088.625,29.10000038,5.97,0.2,0.19656228727025188,0.0,0.0,0.0,0.0,0.0,0.0,0.5707283866575902,0.0,0.0,0.0,0.23270932607215794,0.0
NonResidential,Worship Facility,EAST,1922,1.0,2,22688,0.0,0.689313,0.310687,0.0,331675.0,14.60000038,7.07,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Other,SOUTHEAST,1962,1.0,2,22364,0.0,0.346871,0.653129,0.0,1467029.75,65.59999847,54.44,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1982,1.0,2,41262,0.0,1.0,0.0,0.0,1903455.875,46.70000076,13.27,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873006640492463,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1953,1.0,2,43183,0.0,0.880612,0.119388,0.0,7408342.0,194.6000061,92.45,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6155199962948382,0.2662390292476206
NonResidential,Worship Facility,NORTH,1908,1.0,3,45680,0.0,0.24523,0.75477,0.0,2077039.375,45.5,86.81,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Senior Care Community,LAKE UNION,2006,1.0,14,724148,0.0,0.627519,0.372481,0.0,37797084.0,52.09999847,913.07,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025574882482586
NonResidential,Worship Facility,SOUTHWEST,1957,1.0,1,23562,0.0,1.0,0.0,0.0,531737.1875,15.89999962,3.71,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775740599270011,0.6456158220864103,0.0
NonResidential,Small- and Mid-Sized Office,Ballard,1999,1.0,4,28844,0.0,0.999999,0.0,0.0,910718.6875,44.40000153,6.35,0.22,0.3536264041048398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568159755928443,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1989,1.0,1,21101,0.0,0.254103,0.745897,0.0,675772.875,32.0,27.97,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8707170276290224,0.0,0.0,0.0,0.1292829723709777,0.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1914,1.0,2,45594,0.0,1.0,0.0,0.0,1351267.875,29.60000038,9.42,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Other,GREATER DUWAMISH,1950,1.0,1,26660,0.0,1.0,0.0,0.0,2241280.5,84.09999847,15.62,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Warehouse,GREATER DUWAMISH,1975,1.0,1,28126,0.0,0.687287,0.312713,0.0,870625.8125,31.0,18.63,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7743724667567375,0.0,0.0,0.0,0.22562753324326246,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1964,1.0,1,35000,0.0,0.999999,0.0,0.0,378714.4063,10.80000019,2.64,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1962,1.0,1,26150,0.0,0.674862,0.325139,0.0,1208407.625,46.20000076,26.55,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1967,1.0,2,24000,0.0,1.0,0.0,0.0,1088556.25,45.40000153,7.59,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,K-12 School,EAST,1968,1.0,5,43594,0.0,0.510375,0.489625,0.0,2478045.5,60.70000076,73.26,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361150617057393,0.0,0.0,0.0,0.0
NonResidential,Distribution Center,LAKE UNION,1912,1.0,1,28080,0.0,0.645522,0.354479,0.0,794724.625,28.29999924,18.54,0.66,0.0,0.9109686609686609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08903133903133903,0.0
NonResidential,Senior Care Community,NORTHWEST,1954,1.0,2,51298,0.0,0.370361,0.629639,0.0,5655578.0,110.1999969,203.73,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Worship Facility,NORTHWEST,1962,1.0,1,22047,0.0,1.0,0.0,0.0,265774.9063,11.60000038,1.85,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0385993559214406,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1979,1.0,1,31600,0.0,0.485592,0.514408,0.0,3363535.5,106.4000015,103.28,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,2007,1.0,1,35289,0.0,0.560029,0.439971,0.0,876425.0,24.79999924,23.9,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1981,1.0,1,28920,0.0,0.159416,0.840584,0.0,1750419.0,58.29999924,80.09,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037344398340249,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1978,1.0,1,22176,0.0,0.18667,0.813329,0.0,736428.625,33.20000076,32.77,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,NORTH,1974,1.0,3,39927,0.0,1.0,0.0,0.0,3568419.5,90.19999695,24.88,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903323565507051,0.0
NonResidential,Other,NORTH,1979,1.0,1,30610,0.0,0.465704,0.534296,0.0,4294550.0,140.3000031,135.81,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23815746488075792,0.761842535119242
NonResidential,Medical Office,NORTH,1980,1.0,2,26930,0.235797,1.0,0.0,0.0,1002995.0,37.20000076,6.99,0.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
